Municipality,Year,DVASA,Fertility,Population,Population100,Men65,Monthly_Gain,Wage_Gap,Middle_Aged_Women,Unemployment_Total,Unemployment_Male,Unemployment_Female,Marriages,Elderly_Dependency,Youth_Dependency,Female_Doctors,Total_Doctors,Mental_Health,SS_Pensions,GER,GER_Men,GER_Women,Divorces
Montijo,2011,0.2063155481689495,1.6,52347,523.47,6.762565189982234,975.7,75.57073521481216,22.715723919231284,5.066766003782452,2.5944180182245398,2.472347985557912,0.3228456263014117,24.8,25.7,49.523809523809526,0.200584560719812,0.0,0.5,127.1,117.3,137.0,92.9
Palmela,2011,0.14192897243423958,1.41,63412,634.12,7.416577303980319,1271.0,74.2052284741835,22.353813158392732,4.266069513656721,2.0076641645114486,2.258405349145272,0.38793919132025484,25.9,26.4,51.8796992481203,0.20973948148615404,1.5037593984962403,0.5,132.3,137.1,127.3,67.1
Santiago do Cacém,2011,0.10727455581629232,1.47,29830,298.3,10.335232986925913,908.3,81.29330254041571,20.207844451894065,3.2510895072075088,1.3479718404290983,1.9034528997653366,0.298357358364063,36.7,19.3,41.791044776119406,0.22460610124036204,1.492537313432836,0.7,214.6,167.7,262.1,78.7
Seixal,2011,0.23839687462945514,1.5,160237,1602.37,6.728158914607738,1139.0,62.55219397846312,23.220604479614572,4.547701217571473,2.2052334978812635,2.342467719690209,0.3157822475458228,21.6,23.6,57.52895752895753,0.1616355773011227,0.7722007722007722,0.5,119.0,118.7,119.4,86.2
Sesimbra,2011,0.2241389661590186,1.47,49969,499.69,7.048369989393424,932.0,76.30641901645656,23.01026636514639,3.969260941783906,1.749684804578839,2.219776261281995,0.37423202385479,23.3,27.4,58.66666666666666,0.1500930576957714,6.666666666666667,0.5,81.1,80.7,81.6,78.1
Setúbal,2011,0.2589687582737622,1.55,120864,1208.64,7.529951019327509,1183.5,68.00234845148981,21.711179507545673,5.1777204130262104,2.501820227693937,2.675900185332274,0.31771247021445587,27.2,25.4,48.739495798319325,0.3938310828700026,1.8907563025210083,0.6,158.2,148.0,168.9,92.4
Sines,2011,0.1339443073669369,1.74,14185,141.85,7.5008812125484665,1674.8,63.93718756792001,22.594289742685937,4.322171307719422,2.0310186817060276,2.2911526260133943,0.43708142403947836,24.1,20.5,46.66666666666666,0.21149101163200565,0.0,0.4,145.9,157.3,134.0,53.2
Arcos de Valdevez,2011,0.19375577964683605,1.15,22709,227.09,11.911576907833899,764.5,87.18574566756163,18.270289312607336,3.9653881720903605,1.7046105068475055,2.260777665242855,0.28623012902373507,53.2,19.7,58.333333333333336,0.15852745607468405,0.0,1.3,176.9,146.9,208.2,80.0
Caminha,2011,0.06608591168519075,1.19,16645,166.45,8.657254430759988,854.9,89.97335109926715,21.616100931210575,4.385100630820066,1.8852508260738963,2.50045058576149,0.36046860919194956,34.7,18.5,55.0,0.36046860919194956,1.6666666666666667,0.8,230.9,232.7,228.7,55.0
Melgaço,2011,0.054722556637846115,0.97,9137,91.37,14.173142169202146,753.1,75.98615916955018,17.708219328007004,1.8135055269782203,0.6971653715661595,1.1163401554120609,0.2845572945167998,65.4,17.0,36.36363636363637,0.2407792492065229,0.0,1.4,165.0,130.4,208.8,53.8
Monção,2011,0.13551548003752736,0.95,19186,191.86,10.87772333993537,768.1,85.51356589147287,20.09798811633483,2.6149275513395183,1.3306577712915668,1.2837485666631918,0.2762430939226519,45.9,17.3,46.2962962962963,0.2814552277702491,0.0,1.1,199.6,183.1,217.4,66.0
Paredes de Coura,2011,0.18546803403883919,1.16,9166,91.66,10.222561640846607,740.0,85.15392254220457,19.070477852934758,4.348679903993018,1.9757800567313986,2.372899847261619,0.3054767619463234,43.9,20.3,28.571428571428573,0.07636919048658085,0.0,1.0,151.1,148.5,153.8,46.4
Ponte da Barca,2011,0.18305874521551005,1.15,12018,120.18,9.294391745714762,789.5,92.6476003436848,20.976868031286404,4.840239640539191,2.016142452987186,2.8232651023464803,0.4326843068730238,37.5,20.9,34.78260869565217,0.1913795972707605,0.0,1.1,102.1,89.9,116.6,40.4
Ponte de Lima,2011,0.15178694632261625,1.08,43482,434.82,7.688238811462214,751.2,84.05959031657356,21.841221654937677,4.529000505956487,1.867669380433283,2.6613311255232053,0.4461616300998114,29.9,23.5,50.70422535211268,0.16328595740766294,0.0,0.7,114.3,105.6,123.5,49.0
Valença,2011,0.2491990032039872,1.08,14045,140.45,8.622285510857957,862.9,79.78102189781022,21.58063367746529,4.683517265930936,2.3360626557493775,2.3474546101815594,0.40583837664649347,33.9,20.2,44.11764705882353,0.2420790316838733,0.0,0.8,119.3,117.8,120.7,64.9
Viana do Castelo,2011,0.2202842231309731,1.15,88522,885.22,7.638779060572513,944.1,81.66358954426198,22.679108018345723,5.362169856080974,2.193353064774858,3.168816791306116,0.4563837238200673,28.5,21.0,48.68421052631579,0.42927181943471676,2.3684210526315788,0.7,196.6,182.5,211.9,54.0
Vila Nova de Cerveira,2011,0.09741313995021106,0.95,9239,92.39,8.26929321355125,905.5,79.7459561377394,21.19276978027925,3.4798138326658727,1.8356965039506439,1.6441173287152289,0.4978893819677454,33.6,20.9,50.0,0.3030631020673233,3.571428571428572,0.8,242.9,235.2,250.8,34.8
Alijó,2011,0.15202702702702703,1.23,11840,118.4,11.807432432432432,940.3,69.77249126781837,17.95608108108108,5.4704391891891895,2.3293918918918917,3.141047297297297,0.28716216216216217,47.1,19.5,28.571428571428573,0.05912162162162162,0.0,1.3,76.6,68.3,87.9,94.1
Boticas,2011,0.1053740779768177,0.66,5694,56.94,13.452757288373727,703.1,87.32375631816973,18.106779065683174,5.028099754127152,2.4183350895679663,2.609764664559185,0.4214963119072708,52.1,17.0,50.0,0.1053740779768177,0.0,1.6,14.3,23.2,6.3,33.3
Chaves,2011,0.20133414190418436,1.04,41225,412.25,10.22680412371134,819.8,85.95531235750114,20.460885385081866,6.223893268647665,2.9411764705882355,3.28271679805943,0.35657974530018194,37.9,18.7,46.97986577181208,0.36143117040630685,0.0,1.0,203.5,190.4,216.9,79.6
Mesão Frio,2011,0.7523939808481532,1.28,4386,43.86,7.273141814865481,718.8,75.98086124401915,20.451436388508892,9.911080711354309,3.230734154126767,6.6803465572275424,0.478796169630643,30.0,21.4,12.5,0.1823985408116735,0.0,1.1,128.5,123.2,133.8,71.4
Mondim de Basto,2011,0.21433355659745476,1.03,7465,74.65,8.7073007367716,725.4,93.41963322545848,20.495646349631613,5.868720696584059,2.1955793703951776,3.673141326188881,0.5626255860683188,32.8,23.0,28.571428571428573,0.09377093101138646,0.0,1.0,104.5,92.5,117.3,9.5
Montalegre,2011,0.17329354000192548,1.03,10387,103.87,14.392991239048811,756.5,92.38754325259517,16.799845961297777,3.62761143737364,1.6925002406854723,1.9351111966881678,0.29844998555887164,57.0,16.6,12.5,0.07701935111196688,0.0,1.8,89.9,80.0,100.8,45.2
Murça,2011,0.26945099360053887,1.56,5938,59.38,11.569552037723138,742.6,86.62606268240071,17.88480970023577,4.728864937689457,2.1892893230043784,2.5395756146850794,0.4546985517009094,44.4,20.9,0.0,0.01684068710003368,0.0,1.4,149.4,136.8,165.7,29.6
Peso da Régua,2011,0.19957736557877434,1.28,17036,170.36,7.313923456210378,866.7,78.3474002292383,21.348908194411834,6.516200986146981,3.1245597558112226,3.391641230335759,0.42263442122563977,28.4,20.2,45.45454545454545,0.19370744306175158,0.0,0.9,200.9,189.2,212.5,63.9
Ribeira de Pena,2011,0.13810035292312414,1.55,6517,65.17,11.155439619456805,820.7,86.90434983269874,18.628203160963633,6.3234617155132735,2.4950130428111095,3.8284486727021636,0.4449900260856222,42.3,21.6,69.23076923076923,0.19947828755562375,0.0,1.2,77.2,67.5,90.3,41.4
Sabrosa,2011,0.34705789556712413,1.04,6339,63.39,10.080454330336016,1015.7,72.66300078554595,18.678024925067046,5.227953935952042,2.2290582110743022,2.998895724877741,0.18930430667297682,41.0,20.7,16.666666666666668,0.09465215333648841,0.0,1.1,170.5,153.3,190.1,108.3
Santa Marta de Penaguião,2011,0.1512235358812208,1.29,7274,72.74,9.155897717899368,716.9,97.52031960325114,20.250206213912566,6.41050316194666,2.7371459994500964,3.6747319219136654,0.32994226010448174,39.1,19.3,50.0,0.027495188342040146,0.0,1.1,0.5,0.9,106.1648078944336,70.8
Valpaços,2011,0.19761662374992514,0.92,16699,166.99,13.563686448290317,728.3,90.27723032453028,17.078866998023834,5.960237139948499,2.3151086891430626,3.6451284508054376,0.3353494221210851,54.1,17.6,26.229508196721312,0.36529133481046766,0.0,1.8,93.7,80.7,106.0,55.4
Vila Pouca de Aguiar,2011,0.22913006950278775,1.21,13093,130.93,11.418315130222256,757.3,88.54903943377148,18.3533185671733,5.471626059726571,2.5036278927671276,2.967998166959444,0.4506224700221492,43.1,19.3,45.0,0.15275337966852515,0.0,1.3,85.8,73.5,96.8,42.4
Vila Real,2011,0.18153026148082343,1.21,51782,517.82,7.085473716735545,912.4,88.50025947067981,23.204974701633773,5.385655246997026,2.409717662508207,2.9759375844888183,0.41327102081804484,26.0,21.9,50.62240663900415,0.46541269166891963,0.8298755186721992,0.7,209.6,208.3,211.0,50.9
Armamar,2011,0.04793863854266539,0.96,6258,62.58,10.131032278683286,726.9,89.59044368600684,19.63886225631192,5.226909555768617,1.7833173537871525,3.4435922019814638,0.3036113774368808,40.8,19.9,66.66666666666667,0.04793863854266539,0.0,1.2,1.0,1.8,106.1648078944336,52.6
Carregal do Sal,2011,0.24529844644317253,1.31,9784,97.84,10.118560915780867,842.7,81.38598781549173,19.215044971381847,3.8869582992641045,1.5934178250204416,2.2925183973834833,0.2964022894521668,39.1,23.1,20.0,0.10220768601798855,0.0,1.0,70.3,62.2,78.8,55.2
Castro Daire,2011,0.03952048478461336,1.22,15182,151.82,11.12501646686866,774.3,82.52017829177207,18.172836253458044,3.662231590040838,1.517586615729153,2.144644974311685,0.3227506257410091,43.1,22.0,20.0,0.06586747464102227,10.0,1.2,103.8,87.2,122.5,69.4
Cinfães,2011,0.1826799644514664,1.35,20254,202.54,8.334156216056087,710.8,91.2467567936638,20.697146242717487,8.002369902241533,3.7148217636022514,4.287054409005629,0.28636318751851486,31.7,23.0,68.75,0.0789967413844179,0.0,1.0,108.6,86.0,137.0,77.6
Lamego,2011,0.1355115561243695,1.14,26566,265.66,7.965068132199051,806.6,88.26153304378448,21.73454791839193,7.909357825792365,3.2206579838891813,4.688699841903183,0.44794097718888803,30.0,20.9,41.07142857142857,0.21079575397124142,0.0,0.8,198.4,194.2,202.9,45.4
Mangualde,2011,0.08092251669026906,1.34,19772,197.72,9.639894800728303,942.2,70.34045008655511,20.32166700384382,5.238721424236293,2.2284038033582845,3.0108233866073233,0.5007080720210398,36.4,21.8,55.55555555555556,0.13655674691482905,0.0,0.8,101.1,92.4,110.0,53.5
Moimenta da Beira,2011,0.15701668302257113,1.28,10190,101.9,9.646712463199215,718.7,85.8402489626556,19.676153091265945,5.259077526987242,1.8341511285574092,3.424926398429833,0.37291462217860644,36.7,23.0,70.0,0.09813542688910697,0.0,1.0,204.6,197.7,211.4,50.0
Mortágua,2011,0.12590494176896444,0.96,9531,95.31,11.604238799706222,864.2,83.38531024841382,19.22148777672857,2.240058755639492,0.937991816178785,1.3020669394607072,0.30427027594166406,43.5,17.9,35.294117647058826,0.17836533417269962,0.0,1.0,158.1,144.6,175.5,62.1
Nelas,2011,0.11468711920292453,1.38,13951,139.51,9.949107590853702,942.4,77.55890305137119,20.55766611712422,4.376747186581608,1.7905526485556593,2.586194538025948,0.3799010823596875,37.6,21.9,42.30769230769231,0.18636656870475235,0.0,0.9,102.1,102.6,101.5,47.2
Oliveira de Frades,2011,0.09759906304899474,1.35,10246,102.46,8.217841108725356,1110.0,70.6292007449996,21.052117899668165,2.9933632637126686,1.2765957446808514,1.7157915284013276,0.3611165332812805,32.1,23.4,40.0,0.09759906304899474,0.0,0.7,119.2,116.9,121.5,40.5
Penalva do Castelo,2011,0.19004180919802355,1.34,7893,78.93,11.592550361079438,793.9,90.02192982456141,18.636766755352845,4.685164069428607,1.5368047637146838,3.14709236031927,0.5954643354871405,45.8,20.7,50.0,0.05067781578613961,0.0,1.1,82.7,79.8,85.6,14.9
Penedono,2011,0.20498804236419543,0.88,2927,29.27,10.454390160573967,756.4,79.31239590768499,19.200546634779638,3.252476938845234,1.284591732148958,1.9678852066962762,0.5466347796378545,44.4,21.2,50.0,0.0683293474547318,0.0,1.2,3.4,6.4,106.1648078944336,18.8
Resende,2011,0.30141843971631205,1.32,11280,112.8,8.847517730496454,752.9,99.9468862036914,20.159574468085108,7.1861702127659575,2.569148936170213,4.617021276595745,0.28368794326241137,34.3,24.0,25.0,0.07092198581560284,0.0,1.2,116.3,114.6,118.2,40.6
Santa Comba Dão,2011,0.20045319853582014,1.33,11474,114.74,10.59787345302423,845.6,79.85619231594764,20.141188774620883,3.5454070071465926,1.5513334495380862,1.9940735576085065,0.5142060310266691,40.3,21.0,50.0,0.17430712916158272,0.0,1.0,150.6,158.9,142.8,45.8
São João da Pesqueira,2011,0.12822156686754713,1.21,7799,77.99,9.526862418258752,808.5,81.84210526315789,19.553788947300937,3.8094627516348254,1.4053083728683164,2.4041543787665085,0.4103090139761508,35.0,21.7,62.5,0.1025772534940377,0.0,0.9,239.7,232.1,246.7,43.8
São Pedro do Sul,2011,0.14375561545372867,1.22,16695,166.95,10.25456723569931,723.5,84.98792424049827,19.215333932315065,4.0251572327044025,1.497454327643007,2.5277029050613957,0.22761305780173707,42.3,21.1,58.064516129032256,0.18568433662773287,0.0,1.0,125.0,115.9,134.7,81.6
Sátão,2011,0.10509296685529507,1.02,12370,123.7,9.04607922392886,717.1,92.24429131198488,20.444624090541634,4.715440582053354,1.700080840743735,3.01535974130962,0.4931285367825384,35.2,21.1,64.28571428571429,0.11317704122877931,0.0,1.0,78.6,65.5,92.4,41.0
Sernancelhe,2011,0.33491979552265116,0.96,5673,56.73,11.087607967565662,691.3,91.56794425087108,18.684999118632117,3.860391327340032,1.8826017979904812,1.9795522651154593,0.4935660144544333,41.4,20.4,33.333333333333336,0.10576414595452142,0.0,1.2,110.7,108.6,112.9,50.0
Tabuaço,2011,0.14179927524814873,0.97,6347,63.47,9.862927367260124,798.3,79.3352435530086,20.308807310540413,5.944540727902947,2.4389475342681584,3.507168741137545,0.33086497557901373,36.4,19.0,33.333333333333336,0.047266425082716244,0.0,1.1,70.6,63.0,78.8,47.6
Tarouca,2011,0.13719131953105512,0.62,8018,80.18,8.194063357445748,784.6,86.44916911045944,21.16487902220005,6.232227488151658,2.244948865053629,3.987278623098029,0.4864055874282863,30.4,24.4,62.5,0.09977550511349463,0.0,0.9,63.9,59.6,68.9,41.0
Tondela,2011,0.13573243309087113,1.05,28733,287.33,11.41196533602478,925.3,78.77785345918069,19.152194341001636,2.9989907075488116,1.4474645877562384,1.5515261197925732,0.27146486618174226,44.6,19.6,42.5531914893617,0.16357498346848573,0.0,1.0,126.0,125.1,126.9,48.7
Vila Nova de Paiva,2011,0.11684518013631938,1.27,5135,51.35,10.76923076923077,727.3,88.24986958789776,19.357351509250243,5.865628042843232,2.5920155793573514,3.273612463485881,0.37000973709834467,42.8,21.8,42.85714285714285,0.13631937682570594,0.0,1.1,71.2,61.5,81.9,68.4
Viseu,2011,0.2765079268969554,1.28,99093,990.93,7.516171677111401,898.2,87.99493189737092,22.751354787926495,5.060700554025007,2.264438456803205,2.796262097221802,0.4500822459709566,27.1,23.2,44.402277039848194,0.5318236404185966,2.087286527514232,0.6,148.8,149.9,147.8,52.5
Vouzela,2011,0.2101442353615436,1.04,10469,104.69,11.433756805807622,792.3,81.08199683758754,18.970293246728435,3.1836851657273857,1.3210430795682493,1.8626420861591366,0.3343203744388194,44.6,20.7,12.5,0.07641608558601586,0.0,1.0,116.1,128.7,101.4,54.3
Águeda,2010,0.1715947851926256,1.31,47787,477.87,8.253290643898968,911.5,74.85322896281801,22.135727289848703,4.492435181116203,1.624709649067738,2.8677255320484654,0.3557452863749555,27.9,20.6,44.31818181818182,0.18415050118232992,1.1363636363636365,0.7,163.5,153.0,173.6,74.1
Albergaria-a-Velha,2010,0.13052764812910372,1.41,25282,252.82,7.084091448461356,903.6,81.39126844875632,22.620836959101336,4.761490388418638,1.8867178229570445,2.874772565461593,0.3718060280041136,24.8,22.9,50.0,0.16612609761885927,2.380952380952381,0.6,106.6,102.5,110.5,69.1
Anadia,2010,0.1506436592714325,1.31,29208,292.08,9.58641468090934,904.9,81.20460048426149,20.929197480142427,3.9475486168173104,1.7632155573815393,2.184333059435771,0.3457956724185155,35.3,20.1,44.82758620689656,0.1985757326759792,0.0,0.8,93.3,86.5,100.2,60.4
Arouca,2010,0.10723860589812331,1.4,22380,223.8,7.301161751563896,735.3,87.80202650038972,21.595174262734584,3.3954423592493295,1.373100983020554,2.0223413762287756,0.48257372654155495,26.3,23.3,38.095238095238095,0.0938337801608579,0.0,0.8,112.4,108.7,116.5,30.6
Aveiro,2010,0.27528898971489746,1.35,78463,784.63,6.8427156749040945,1092.3,72.24230738330522,23.852006678306974,5.158099996176541,2.411709977951391,2.7462625696188017,0.46136395498515226,23.7,21.7,47.20670391061452,0.4562660107311727,2.793296089385475,0.5,191.4,180.9,202.4,72.1
Castelo de Paiva,2010,0.232752446884698,1.31,16756,167.56,6.027691573167821,720.8,81.34556574923548,22.183098591549296,9.550608737168774,2.935068035330628,6.615540701838148,0.47744091668656,21.8,24.4,36.36363636363637,0.06564812604440201,0.0,0.7,111.7,86.1,137.3,46.3
Espinho,2010,0.3457271270075746,1.28,31817,318.17,7.816576044253072,855.0,84.08674074873234,21.83109658358739,10.815916019737877,4.807492849734418,6.008423170003457,0.7291699405977936,28.2,19.7,51.94805194805195,0.48401797781060435,1.948051948051948,0.8,254.4,252.1,256.8,41.8
Estarreja,2010,0.3702332469455757,1.37,27010,270.1,8.04516845612736,1046.6,72.98855595352494,21.73639392817475,4.858941132913736,2.0092558311736393,2.8500555349870416,0.3591262495372084,28.8,22.5,54.34782608695652,0.17030729359496483,0.0,0.7,100.2,93.2,107.4,62.9
Santa Maria da Feira,2010,0.23457002668503057,1.28,139404,1394.04,5.951766089925684,918.6,79.36444488857799,23.917534647499355,6.892987288743509,2.8366474419672323,4.056339846776276,0.30845599839315946,20.2,22.7,55.98455598455598,0.18579093856704257,0.3861003861003861,0.5,117.7,113.9,121.9,85.1
Ílhavo,2010,0.21489229494614748,1.36,38624,386.24,6.583989229494615,1001.0,69.13875598086123,23.32487572493786,5.293599834299917,2.435532311516156,2.8580675227837617,0.25372825186412595,23.3,23.3,49.36708860759494,0.20453603976801987,1.2658227848101269,0.5,80.0,75.4,84.8,135.7
Mealhada,2010,0.10751637181116215,1.31,20462,204.62,8.542664451177792,986.7,68.98796255015604,22.24122764148177,3.649692112207995,1.6948489883686835,1.954354413058352,0.37630730133906753,31.3,21.5,52.94117647058823,0.24924249828951225,0.0,0.8,99.1,101.7,96.3,63.6
Murtosa,2010,0.18866144703329873,1.35,10601,106.01,7.716253183661919,747.3,89.70999745611803,20.30940477313461,4.2429959437788884,1.6300349023677012,2.6120177341760207,0.34902367701160264,31.3,27.0,69.23076923076923,0.12262994057164418,0.0,0.6,14.8,13.7,16.0,45.9
Oliveira de Azeméis,2010,0.2052401746724891,1.14,68700,687.0,7.197962154294032,913.1,72.49950874435056,22.895196506550217,4.116885007278021,1.8004366812227075,2.3164483260553133,0.3129548762736536,24.0,20.4,50.0,0.15429403202328967,0.9433962264150944,0.6,123.5,132.6,113.8,83.7
Oliveira do Bairro,2010,0.16500933605453993,1.42,23029,230.29,8.23309739893178,917.4,79.07228678353358,22.145989838898778,3.9089843241130753,1.4603326240826784,2.448217464935516,0.31264926831386514,30.8,24.5,48.83720930232558,0.18672109079855834,0.0,0.6,115.8,100.8,131.4,88.9
Ovar,2010,0.2327007720614763,1.29,55436,554.36,6.266685908074176,902.5,79.24736578023081,23.627245833032685,6.866837434158308,2.748033768670178,4.118803665488131,0.3842268561945306,21.7,22.6,55.2,0.22548524424561656,0.8,0.5,105.0,97.9,112.1,74.6
São João da Madeira,2010,0.27160152833402385,1.24,21723,217.23,6.481609354140772,870.2,77.50738214031158,24.434930718593197,5.751047277079593,2.4144915527321276,3.3365557243474657,0.6122542926851724,21.5,21.3,35.483870967741936,0.2854117755374488,0.0,0.6,359.6,366.7,352.7,51.1
Sever do Vouga,2010,0.18561859414090873,0.99,12391,123.91,9.393914938261641,872.8,77.75659358118843,20.490678718424665,3.8301993382293604,1.188766039867646,2.641433298361714,0.3228149463320152,34.9,20.9,26.666666666666668,0.12105560487450569,0.0,0.8,185.3,179.8,190.4,65.0
Vagos,2010,0.236096537250787,1.19,22872,228.72,7.6512766701643935,847.1,84.57586357673809,21.677159846100036,3.693599160545645,1.6408709338929697,2.052291010842952,0.4590766002098636,27.6,22.9,39.39393939393939,0.14428121720881426,0.0,0.6,127.3,128.8,125.8,53.3
Vale de Cambra,2010,0.16152973020169387,1.23,22906,229.06,8.578538374225094,966.3,72.02106041012378,21.509648127128262,3.379463895922466,1.2455251899065747,2.133938706015891,0.4627608486859338,29.7,19.1,47.22222222222222,0.15716406181786433,0.0,0.7,106.2,103.0,110.0,71.7
Aljustrel,2010,0.14013150803061336,1.79,9277,92.77,9.99245445725989,1000.9,81.39295088113987,18.960870971219144,4.233049477201682,1.763501131831411,2.4695483453702707,0.3880564837770831,37.8,18.2,63.63636363636363,0.11857281448744207,0.0,1.1,167.7,108.1,236.1,52.8
Almodôvar,2010,0.12065960584528757,1.36,7459,74.59,12.964204316932564,737.5,84.43425455446771,18.15256736827993,6.7582785896232735,2.044509987934039,4.713768601689234,0.20109934307547928,47.8,20.1,33.333333333333336,0.040219868615095855,0.0,1.1,209.0,193.5,226.9,46.7
Alvito,2010,0.03972983710766786,0.87,2517,25.17,9.415971394517282,902.4,83.03391199031087,20.61978545887962,3.210170838299563,1.2634088200238378,1.942789034564958,0.11918951132300357,35.0,19.1,25.0,0.15891934843067143,0.0,1.1,81.4,55.3,112.5,100.0
Barrancos,2010,0.16339869281045752,1.3,1836,18.36,9.967320261437909,755.5,89.69398077895802,20.315904139433552,6.7592592592592595,2.3910675381263617,4.368191721132898,0.10893246187363835,38.1,20.8,0.0,0.054466230936819175,0.0,1.0,227.8,4.3,623.1,50.0
Beja,2010,0.16711229946524064,1.7,35904,359.04,8.16900623885918,964.3,87.73751224289911,21.008801247771835,3.92379679144385,2.0471256684491976,1.8766711229946522,0.40385472370766484,31.7,23.4,44.171779141104295,0.45398841354723707,0.6134969325153374,0.8,198.2,180.0,217.6,69.0
Castro Verde,2010,0.15091233365345041,1.17,7289,72.89,10.083687748662369,1605.5,61.785858120936666,19.60488407188915,4.605570037042118,1.671011112635478,2.9331869941006996,0.24694745506928248,38.1,21.4,50.0,0.05487721223761833,0.0,0.9,92.1,79.5,107.1,33.3
Cuba,2010,0.12285012285012284,1.19,4884,48.84,10.38083538083538,820.4,86.93979176097781,18.796068796068795,4.4635544635544635,2.3361998361998357,2.1273546273546273,0.3276003276003276,39.0,23.0,16.666666666666668,0.12285012285012284,0.0,1.0,166.2,201.6,139.5,43.8
Ferreira do Alentejo,2010,0.1932367149758454,1.46,8280,82.8,10.797101449275363,914.7,76.79800498753117,19.02173913043478,5.8188405797101455,2.4070048309178746,3.411835748792271,0.2777777777777778,40.8,19.8,37.5,0.0966183574879227,0.0,0.9,80.8,77.7,83.8,91.3
Mértola,2010,0.013691128148959474,1.27,7304,73.04,14.56736035049288,755.1,100.25188916876574,16.38828039430449,3.718510405257393,1.608707557502738,2.1098028477546547,0.27382256297918944,62.0,16.8,50.0,0.027382256297918947,0.0,1.4,213.5,157.3,294.0,10.0
Moura,2010,0.24380600948866632,1.53,15176,151.76,8.987875593041645,912.3,87.90866632070576,18.885081707959937,7.101344227727992,3.324986821296785,3.7763574064312078,0.2701634159198735,37.1,25.7,64.70588235294117,0.11201897733263047,0.0,1.0,151.1,118.0,194.0,58.5
Odemira,2010,0.09952534068289695,1.38,26124,261.24,12.302863267493493,861.3,89.28453676228158,18.810289389067524,4.929566681978257,2.310136273158781,2.619430408819476,0.22584596539580462,44.0,19.9,42.85714285714285,0.05359056806002144,7.142857142857143,0.8,238.5,169.6,304.4,66.1
Ourique,2010,0.16602102933038185,1.4,5421,54.21,13.964213244788784,730.5,99.98631074606432,18.022505072864785,6.461907397159196,2.420217672016233,4.043534403246634,0.2767017155506364,54.0,18.2,16.666666666666668,0.11068068622025456,0.0,1.2,76.3,66.7,87.1,53.3
Serpa,2010,0.14034192396019393,1.08,15676,156.76,10.55754018882368,801.6,90.45165927878278,19.105639193671855,5.800586884409288,2.744960449094157,3.0562643531513145,0.18499617249298292,40.4,20.6,53.333333333333336,0.09568767542740496,0.0,1.0,120.9,124.1,118.0,100.0
Vidigueira,2010,0.3030813268226974,1.53,5939,59.39,10.725711399225458,839.2,76.89699025010597,18.353258124263345,4.7836336083515745,2.34719649772689,2.4364371106246843,0.3030813268226974,42.6,23.4,50.0,0.10102710894089914,0.0,1.0,322.7,230.9,417.6,122.2
Amares,2010,0.39680440188349825,1.14,18901,189.01,6.586953071266071,837.0,79.23832923832924,22.44325697053066,6.030897836093329,2.433204592349611,3.5976932437437172,0.4550023808264113,22.9,25.0,47.61904761904762,0.11110523252737951,4.761904761904762,0.6,106.4,91.3,121.4,33.7
Barcelos,2010,0.1427883577678527,1.18,120458,1204.58,5.348752262199273,775.8,82.35640301318267,23.59411579139617,4.850487306779127,2.0799780836474127,2.770509223131714,0.43417622739876144,18.7,23.9,40.85365853658536,0.13614703880190607,1.2195121951219512,0.5,104.2,92.5,117.0,39.8
Braga,2010,0.19891889509094618,1.23,181481,1814.81,5.071054270143982,960.0,80.93639067446992,24.648861313305524,5.799780693295717,2.5059372606498753,3.293898534832848,0.4645114364589131,17.5,23.7,51.31995776135164,0.5218177109449474,2.1119324181626187,0.5,186.9,180.7,193.4,53.1
Cabeceiras de Basto,2010,0.1672740307067328,1.23,16739,167.39,7.784216500388315,707.0,89.84957311288792,21.112372304199774,8.280661927235796,2.615448951550272,5.665212975685525,0.46597765696875565,29.1,26.2,33.333333333333336,0.1254555230300496,0.0,0.8,106.5,98.0,115.2,32.1
Celorico de Basto,2010,0.1837778771171708,1.26,20133,201.33,7.783241444394775,703.8,83.21678321678323,20.75696617493667,7.136045298763224,2.6627924303382504,4.473252868424974,0.4122584811006805,29.0,24.0,53.84615384615385,0.06457060547360055,0.0,0.9,144.0,120.7,169.6,30.1
Esposende,2010,0.19248155385108928,1.25,34289,342.89,5.436145702703491,781.3,81.67311979349995,23.67523112368398,4.055819650616816,1.5684330251684213,2.487094986730438,0.5103677564233428,19.8,24.7,46.05263157894737,0.22164542564670886,3.947368421052632,0.5,113.8,104.6,123.5,37.7
Fafe,2010,0.17954384026517245,1.27,50684,506.84,5.98019098729382,707.6,88.25169255276782,23.234156735853524,7.56708231394523,3.297095730408018,4.27018388446058,0.4024938836713756,22.2,22.7,47.142857142857146,0.13811064635782497,0.0,0.7,98.1,87.3,108.6,54.9
Guimarães,2010,0.19404466187559652,1.17,158211,1582.11,5.4136564461383845,805.6,83.36198006187693,23.961039371472275,8.125035553785768,3.67692511898667,4.448110434799098,0.4064192755244579,18.2,22.4,50.0,0.23639317114486352,0.8021390374331551,0.5,96.4,90.3,102.9,58.0
Póvoa de Lanhoso,2010,0.15527950310559005,1.29,21896,218.96,6.804895871392035,738.8,88.56814407970367,23.250822067957618,5.379978078187797,2.3351297040555354,3.04530507855316,0.6165509682133723,24.3,24.8,33.333333333333336,0.10960906101571063,0.0,0.7,116.3,104.2,128.1,22.2
